year,ST,PVI,metric,dist_loss,porp_loss,porp_text,dist_text,lean,State,congress,Period,event,dist_loss_agg,dist_loss_net
2008,CA,D+8,0.42,4.633174889478262,0.08741839414109928,"9% Excluded, Against GOP",4.63 GOP Districts Lost,GOP Excluded,California,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2008,CT,D+7,0.43,1.6401585000777268,0.3280317000155454,"33% Excluded, Against GOP",1.64 GOP Districts Lost,GOP Excluded,Connecticut,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2008,DE,D+7,0.43,0.3854140127388535,0.3854140127388535,"39% Excluded, Against GOP",0.39 GOP Districts Lost,GOP Excluded,Delaware,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2008,HI,D+13,0.37,0.7311012235817576,0.3655506117908788,"37% Excluded, Against GOP",0.73 GOP Districts Lost,GOP Excluded,Hawaii,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2008,IL,D+9,0.41,1.22909817526189,0.06468937764536263,"6% Excluded, Against GOP",1.23 GOP Districts Lost,GOP Excluded,Illinois,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2008,IA,D+1,0.49,0.5608514156597721,0.11217028313195443,"11% Excluded, Against GOP",0.56 GOP Districts Lost,GOP Excluded,Iowa,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2008,ME,D+6,0.44,0.6220294850303154,0.3110147425151577,"31% Excluded, Against GOP",0.62 GOP Districts Lost,GOP Excluded,Maine,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2008,MD,D+9,0.41,1.270462316990694,0.15880778962383674,"16% Excluded, Against GOP",1.27 GOP Districts Lost,GOP Excluded,Maryland,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2008,MA,D+12,0.38,3.6066212364514754,0.36066212364514755,"36% Excluded, Against GOP",3.61 GOP Districts Lost,GOP Excluded,Massachusetts,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2008,MI,D+5,0.45,0.4808509198788693,0.03205672799192462,"3% Excluded, Against GOP",0.48 GOP Districts Lost,GOP Excluded,Michigan,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2008,MN,D+3,0.47,0.09552898166225843,0.011941122707782303,"1% Excluded, Against GOP",0.1 GOP Districts Lost,GOP Excluded,Minnesota,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2008,NV,D+2,0.48,0.2874486691781537,0.09581622305938457,"10% Excluded, Against GOP",0.29 GOP Districts Lost,GOP Excluded,Nevada ,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2008,NH,D+1,0.49,0.3240398488491927,0.16201992442459634,"16% Excluded, Against GOP",0.32 GOP Districts Lost,GOP Excluded,New Hampshire ,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2008,NJ,D+7,0.43,1.3709526849106393,0.10545789883927995,"11% Excluded, Against GOP",1.37 GOP Districts Lost,GOP Excluded,New Jersey ,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2008,NM,D+2,0.48,0.46837468872195387,0.1561248962406513,"16% Excluded, Against GOP",0.47 GOP Districts Lost,GOP Excluded,New Mexico ,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2008,NY,D+12,0.38,3.930920620036793,0.13554898689782044,"14% Excluded, Against GOP",3.93 GOP Districts Lost,GOP Excluded,New York ,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2008,OR,D+4,0.46,0.627915032297095,0.125583006459419,"13% Excluded, Against GOP",0.63 GOP Districts Lost,GOP Excluded,Oregon ,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2008,RI,D+11,0.39,0.7711012235817576,0.3855506117908788,"39% Excluded, Against GOP",0.77 GOP Districts Lost,GOP Excluded,Rhode Island ,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2008,VT,D+13,0.37,0.3655506117908788,0.3655506117908788,"37% Excluded, Against GOP",0.37 GOP Districts Lost,GOP Excluded,Vermont ,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2008,WA,D+4,0.46,1.227874179109255,0.13643046434547276,"14% Excluded, Against GOP",1.23 GOP Districts Lost,GOP Excluded,Washington ,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2008,WI,D+3,0.47,0.2598881915109885,0.032486023938873565,"3% Excluded, Against GOP",0.26 GOP Districts Lost,GOP Excluded,Wisconsin ,111,111th Congress (2008),2008 Election,24.88935690679859,-5.894438095355593
2010,CA,D+8,0.42,4.633174889478262,0.08741839414109928,"9% Excluded, Against GOP",4.63 GOP Districts Lost,GOP Excluded,California,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2010,CT,D+7,0.43,1.6401585000777268,0.3280317000155454,"33% Excluded, Against GOP",1.64 GOP Districts Lost,GOP Excluded,Connecticut,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2010,DE,D+7,0.43,0.3854140127388535,0.3854140127388535,"39% Excluded, Against GOP",0.39 GOP Districts Lost,GOP Excluded,Delaware,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2010,HI,D+13,0.37,0.7311012235817576,0.3655506117908788,"37% Excluded, Against GOP",0.73 GOP Districts Lost,GOP Excluded,Hawaii,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2010,IL,D+9,0.41,1.22909817526189,0.06468937764536263,"6% Excluded, Against GOP",1.23 GOP Districts Lost,GOP Excluded,Illinois,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2010,IA,D+1,0.49,0.5608514156597721,0.11217028313195443,"11% Excluded, Against GOP",0.56 GOP Districts Lost,GOP Excluded,Iowa,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2010,ME,D+6,0.44,0.6220294850303154,0.3110147425151577,"31% Excluded, Against GOP",0.62 GOP Districts Lost,GOP Excluded,Maine,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2010,MD,D+9,0.41,1.270462316990694,0.15880778962383674,"16% Excluded, Against GOP",1.27 GOP Districts Lost,GOP Excluded,Maryland,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2010,MA,D+12,0.38,3.6066212364514754,0.36066212364514755,"36% Excluded, Against GOP",3.61 GOP Districts Lost,GOP Excluded,Massachusetts,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2010,MI,D+5,0.45,0.4808509198788693,0.03205672799192462,"3% Excluded, Against GOP",0.48 GOP Districts Lost,GOP Excluded,Michigan,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2010,MN,D+3,0.47,0.09552898166225843,0.011941122707782303,"1% Excluded, Against GOP",0.1 GOP Districts Lost,GOP Excluded,Minnesota,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2010,NV,D+2,0.48,0.2874486691781537,0.09581622305938457,"10% Excluded, Against GOP",0.29 GOP Districts Lost,GOP Excluded,Nevada ,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2010,NH,D+1,0.49,0.3240398488491927,0.16201992442459634,"16% Excluded, Against GOP",0.32 GOP Districts Lost,GOP Excluded,New Hampshire ,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2010,NJ,D+7,0.43,1.3709526849106393,0.10545789883927995,"11% Excluded, Against GOP",1.37 GOP Districts Lost,GOP Excluded,New Jersey ,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2010,NM,D+2,0.48,0.46837468872195387,0.1561248962406513,"16% Excluded, Against GOP",0.47 GOP Districts Lost,GOP Excluded,New Mexico ,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2010,NY,D+12,0.38,3.930920620036793,0.13554898689782044,"14% Excluded, Against GOP",3.93 GOP Districts Lost,GOP Excluded,New York ,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2010,OR,D+4,0.46,0.627915032297095,0.125583006459419,"13% Excluded, Against GOP",0.63 GOP Districts Lost,GOP Excluded,Oregon ,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2010,RI,D+11,0.39,0.7711012235817576,0.3855506117908788,"39% Excluded, Against GOP",0.77 GOP Districts Lost,GOP Excluded,Rhode Island ,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2010,VT,D+13,0.37,0.3655506117908788,0.3655506117908788,"37% Excluded, Against GOP",0.37 GOP Districts Lost,GOP Excluded,Vermont ,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2010,WA,D+4,0.46,1.227874179109255,0.13643046434547276,"14% Excluded, Against GOP",1.23 GOP Districts Lost,GOP Excluded,Washington ,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2010,WI,D+3,0.47,0.2598881915109885,0.032486023938873565,"3% Excluded, Against GOP",0.26 GOP Districts Lost,GOP Excluded,Wisconsin ,112,112th Congress (2010),No Change Since Last Election,24.88935690679859,-5.894438095355593
2012,CA,D+9,0.41,7.948890994679415,0.14997907537130972,"15% Excluded, Against GOP",7.95 GOP Districts Lost,GOP Excluded,California,113,113th Congress (2012),2012 Election and Redistricting,28.313955074780917,-6.447590247916081
2012,CO,D+1,0.49,0.2160766137697241,0.030868087681389156,"3% Excluded, Against GOP",0.22 GOP Districts Lost,GOP Excluded,Colorado,113,113th Congress (2012),2012 Election and Redistricting,28.313955074780917,-6.447590247916081
2012,CT,D+7,0.43,1.652285979174135,0.330457195834827,"33% Excluded, Against GOP",1.65 GOP Districts Lost,GOP Excluded,Connecticut,113,113th Congress (2012),2012 Election and Redistricting,28.313955074780917,-6.447590247916081
2012,DE,D+8,0.42,0.41555061179087877,0.41555061179087877,"42% Excluded, Against GOP",0.42 GOP Districts Lost,GOP Excluded,Delaware,113,113th Congress (2012),2012 Election and Redistricting,28.313955074780917,-6.447590247916081
2012,HI,D+20,0.3,0.5911012235817575,0.29555061179087877,"30% Excluded, Against GOP",0.59 GOP Districts Lost,GOP Excluded,Hawaii,113,113th Congress (2012),2012 Election and Redistricting,28.313955074780917,-6.447590247916081
2012,IL,D+8,0.42,2.2762505036600658,0.1264583613144481,"13% Excluded, Against GOP",2.28 GOP Districts Lost,GOP Excluded,Illinois,113,113th Congress (2012),2012 Election and Redistricting,28.313955074780917,-6.447590247916081
2012,IA,D+1,0.49,0.44302165159285645,0.11075541289821411,"11% Excluded, Against GOP",0.44 GOP Districts Lost,GOP Excluded,Iowa,113,113th Congress (2012),2012 Election and Redistricting,28.313955074780917,-6.447590247916081
2012,ME,D+6,0.44,0.5368409343715239,0.26842046718576196,"27% Excluded, Against GOP",0.54 GOP Districts Lost,GOP Excluded,Maine,113,113th Congress (2012),2012 Election and Redistricting,28.313955074780917,-6.447590247916081
2012,MD,D+10,0.4,2.0367442870245696,0.2545930358780712,"25% Excluded, Against GOP",2.04 GOP Districts Lost,GOP Excluded,Maryland,113,113th Congress (2012),2012 Election and Redistricting,28.313955074780917,-6.447590247916081
2012,MA,D+10,0.4,3.1477468147656675,0.3497496460850742,"35% Excluded, Against GOP",3.15 GOP Districts Lost,GOP Excluded,Massachusetts,113,113th Congress (2012),2012 Election and Redistricting,28.313955074780917,-6.447590247916081
2012,NV,D+2,0.48,0.5162193222072646,0.12905483055181616,"13% Excluded, Against GOP",0.52 GOP Districts Lost,GOP Excluded,Nevada ,113,113th Congress (2012),2012 Election and Redistricting,28.313955074780917,-6.447590247916081
2012,NH,D+1,0.49,0.13464213854555906,0.06732106927277953,"7% Excluded, Against GOP",0.13 GOP Districts Lost,GOP Excluded,New Hampshire ,113,113th Congress (2012),2012 Election and Redistricting,28.313955074780917,-6.447590247916081
2012,NJ,D+6,0.44,1.077780961056848,0.08981508008807067,"9% Excluded, Against GOP",1.08 GOP Districts Lost,GOP Excluded,New Jersey ,113,113th Congress (2012),2012 Election and Redistricting,28.313955074780917,-6.447590247916081
2012,NM,D+4,0.46,0.5215723593363624,0.17385745311212078,"17% Excluded, Against GOP",0.52 GOP Districts Lost,GOP Excluded,New Mexico ,113,113th Congress (2012),2012 Election and Redistricting,28.313955074780917,-6.447590247916081
2012,NY,D+11,0.39,4.126548512789872,0.15283513010332858,"15% Excluded, Against GOP",4.13 GOP Districts Lost,GOP Excluded,New York ,113,113th Congress (2012),2012 Election and Redistricting,28.313955074780917,-6.447590247916081
2012,OR,D+5,0.45,0.5063071507903092,0.10126143015806184,"10% Excluded, Against GOP",0.51 GOP Districts Lost,GOP Excluded,Oregon ,113,113th Congress (2012),2012 Election and Redistricting,28.313955074780917,-6.447590247916081
2012,RI,D+11,0.39,0.7711012235817576,0.3855506117908788,"39% Excluded, Against GOP",0.77 GOP Districts Lost,GOP Excluded,Rhode Island ,113,113th Congress (2012),2012 Election and Redistricting,28.313955074780917,-6.447590247916081
2012,VT,D+16,0.34,0.3355506117908788,0.3355506117908788,"34% Excluded, Against GOP",0.34 GOP Districts Lost,GOP Excluded,Vermont ,113,113th Congress (2012),2012 Election and Redistricting,28.313955074780917,-6.447590247916081
2012,WA,D+5,0.45,1.0597231802714728,0.10597231802714728,"11% Excluded, Against GOP",1.06 GOP Districts Lost,GOP Excluded,Washington ,113,113th Congress (2012),2012 Election and Redistricting,28.313955074780917,-6.447590247916081
2014,CA,D+9,0.41,7.948890994679415,0.14997907537130972,"15% Excluded, Against GOP",7.95 GOP Districts Lost,GOP Excluded,California,114,114th Congress (2014),No Change Since Last Election,28.313955074780917,-6.447590247916081
2014,CO,D+1,0.49,0.2160766137697241,0.030868087681389156,"3% Excluded, Against GOP",0.22 GOP Districts Lost,GOP Excluded,Colorado,114,114th Congress (2014),No Change Since Last Election,28.313955074780917,-6.447590247916081
2014,CT,D+7,0.43,1.652285979174135,0.330457195834827,"33% Excluded, Against GOP",1.65 GOP Districts Lost,GOP Excluded,Connecticut,114,114th Congress (2014),No Change Since Last Election,28.313955074780917,-6.447590247916081
2014,DE,D+8,0.42,0.41555061179087877,0.41555061179087877,"42% Excluded, Against GOP",0.42 GOP Districts Lost,GOP Excluded,Delaware,114,114th Congress (2014),No Change Since Last Election,28.313955074780917,-6.447590247916081
2014,HI,D+20,0.3,0.5911012235817575,0.29555061179087877,"30% Excluded, Against GOP",0.59 GOP Districts Lost,GOP Excluded,Hawaii,114,114th Congress (2014),No Change Since Last Election,28.313955074780917,-6.447590247916081
2014,IL,D+8,0.42,2.2762505036600658,0.1264583613144481,"13% Excluded, Against GOP",2.28 GOP Districts Lost,GOP Excluded,Illinois,114,114th Congress (2014),No Change Since Last Election,28.313955074780917,-6.447590247916081
2014,IA,D+1,0.49,0.44302165159285645,0.11075541289821411,"11% Excluded, Against GOP",0.44 GOP Districts Lost,GOP Excluded,Iowa,114,114th Congress (2014),No Change Since Last Election,28.313955074780917,-6.447590247916081
2014,ME,D+6,0.44,0.5368409343715239,0.26842046718576196,"27% Excluded, Against GOP",0.54 GOP Districts Lost,GOP Excluded,Maine,114,114th Congress (2014),No Change Since Last Election,28.313955074780917,-6.447590247916081
2014,MD,D+10,0.4,2.0367442870245696,0.2545930358780712,"25% Excluded, Against GOP",2.04 GOP Districts Lost,GOP Excluded,Maryland,114,114th Congress (2014),No Change Since Last Election,28.313955074780917,-6.447590247916081
2014,MA,D+10,0.4,3.1477468147656675,0.3497496460850742,"35% Excluded, Against GOP",3.15 GOP Districts Lost,GOP Excluded,Massachusetts,114,114th Congress (2014),No Change Since Last Election,28.313955074780917,-6.447590247916081
2014,NV,D+2,0.48,0.5162193222072646,0.12905483055181616,"13% Excluded, Against GOP",0.52 GOP Districts Lost,GOP Excluded,Nevada ,114,114th Congress (2014),No Change Since Last Election,28.313955074780917,-6.447590247916081
2014,NH,D+1,0.49,0.13464213854555906,0.06732106927277953,"7% Excluded, Against GOP",0.13 GOP Districts Lost,GOP Excluded,New Hampshire ,114,114th Congress (2014),No Change Since Last Election,28.313955074780917,-6.447590247916081
2014,NJ,D+6,0.44,1.077780961056848,0.08981508008807067,"9% Excluded, Against GOP",1.08 GOP Districts Lost,GOP Excluded,New Jersey ,114,114th Congress (2014),No Change Since Last Election,28.313955074780917,-6.447590247916081
2014,NM,D+4,0.46,0.5215723593363624,0.17385745311212078,"17% Excluded, Against GOP",0.52 GOP Districts Lost,GOP Excluded,New Mexico ,114,114th Congress (2014),No Change Since Last Election,28.313955074780917,-6.447590247916081
2014,NY,D+11,0.39,4.126548512789872,0.15283513010332858,"15% Excluded, Against GOP",4.13 GOP Districts Lost,GOP Excluded,New York ,114,114th Congress (2014),No Change Since Last Election,28.313955074780917,-6.447590247916081
2014,OR,D+5,0.45,0.5063071507903092,0.10126143015806184,"10% Excluded, Against GOP",0.51 GOP Districts Lost,GOP Excluded,Oregon ,114,114th Congress (2014),No Change Since Last Election,28.313955074780917,-6.447590247916081
2014,RI,D+11,0.39,0.7711012235817576,0.3855506117908788,"39% Excluded, Against GOP",0.77 GOP Districts Lost,GOP Excluded,Rhode Island ,114,114th Congress (2014),No Change Since Last Election,28.313955074780917,-6.447590247916081
2014,VT,D+16,0.34,0.3355506117908788,0.3355506117908788,"34% Excluded, Against GOP",0.34 GOP Districts Lost,GOP Excluded,Vermont ,114,114th Congress (2014),No Change Since Last Election,28.313955074780917,-6.447590247916081
2014,WA,D+5,0.45,1.0597231802714728,0.10597231802714728,"11% Excluded, Against GOP",1.06 GOP Districts Lost,GOP Excluded,Washington ,114,114th Congress (2014),No Change Since Last Election,28.313955074780917,-6.447590247916081
2016,CA,D+12,0.38,9.121053719298473,0.17209535319431082,"17% Excluded, Against GOP",9.12 GOP Districts Lost,GOP Excluded,California,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540149
2016,CO,D+1,0.49,0.3213957498482358,0.045913678549747976,"5% Excluded, Against GOP",0.32 GOP Districts Lost,GOP Excluded,Colorado,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540149
2016,CT,D+6,0.44,1.554284432140693,0.3108568864281386,"31% Excluded, Against GOP",1.55 GOP Districts Lost,GOP Excluded,Connecticut,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540149
2016,DE,D+6,0.44,0.3954140127388535,0.3954140127388535,"40% Excluded, Against GOP",0.4 GOP Districts Lost,GOP Excluded,Delaware,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540149
2016,FL,R+2,0.52,0.25737160402326964,0.009532281630491468,"1% Excluded, Against GOP",0.26 GOP Districts Lost,GOP Excluded,Florida,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540149
2016,HI,D+18,0.32,0.6311012235817576,0.3155506117908788,"32% Excluded, Against GOP",0.63 GOP Districts Lost,GOP Excluded,Hawaii,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540149
2016,IL,D+7,0.43,1.5518256738293896,0.0862125374349661,"9% Excluded, Against GOP",1.55 GOP Districts Lost,GOP Excluded,Illinois,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540149
2016,ME,D+3,0.47,0.2817044579447249,0.14085222897236244,"14% Excluded, Against GOP",0.28 GOP Districts Lost,GOP Excluded,Maine,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540149
2016,MD,D+12,0.38,2.024107687972544,0.253013460996568,"25% Excluded, Against GOP",2.02 GOP Districts Lost,GOP Excluded,Maryland,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540149
2016,MA,D+12,0.38,3.161217683484126,0.35124640927601397,"35% Excluded, Against GOP",3.16 GOP Districts Lost,GOP Excluded,Massachusetts,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540149
2016,NV,D+1,0.49,0.23879106599079147,0.05969776649769787,"6% Excluded, Against GOP",0.24 GOP Districts Lost,GOP Excluded,Nevada ,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540149
2016,NH,R+0,0.5,0.007444168734491274,0.003722084367245637,"0% Excluded, Against GOP",0.01 GOP Districts Lost,GOP Excluded,New Hampshire ,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540149
2016,NJ,D+7,0.43,0.8784946576614008,0.07320788813845007,"7% Excluded, Against GOP",0.88 GOP Districts Lost,GOP Excluded,New Jersey ,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540149
2016,NM,D+3,0.47,0.5515723593363622,0.18385745311212073,"18% Excluded, Against GOP",0.55 GOP Districts Lost,GOP Excluded,New Mexico ,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540149
2016,NY,D+12,0.38,2.5483382361856295,0.0943828976365048,"9% Excluded, Against GOP",2.55 GOP Districts Lost,GOP Excluded,New York ,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540149
2016,OR,D+5,0.45,0.4827144028714452,0.09654288057428903,"10% Excluded, Against GOP",0.48 GOP Districts Lost,GOP Excluded,Oregon ,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540149
2016,RI,D+10,0.4,0.7509646245297323,0.37548231226486617,"38% Excluded, Against GOP",0.75 GOP Districts Lost,GOP Excluded,Rhode Island ,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540149
2016,VT,D+15,0.35,0.34555061179087876,0.34555061179087876,"35% Excluded, Against GOP",0.35 GOP Districts Lost,GOP Excluded,Vermont ,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540149
2016,WA,D+7,0.43,0.9858347962979677,0.09858347962979677,"10% Excluded, Against GOP",0.99 GOP Districts Lost,GOP Excluded,Washington ,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540149
2018,CA,D+12,0.38,9.121053719298473,0.17209535319431082,"17% Excluded, Against GOP",9.12 GOP Districts Lost,GOP Excluded,California,116,116th Congress (2018),PA Redraw,26.081736999526274,-5.660700607135977
2018,CO,D+1,0.49,0.3213957498482358,0.045913678549747976,"5% Excluded, Against GOP",0.32 GOP Districts Lost,GOP Excluded,Colorado,116,116th Congress (2018),PA Redraw,26.081736999526274,-5.660700607135977
2018,CT,D+6,0.44,1.554284432140693,0.3108568864281386,"31% Excluded, Against GOP",1.55 GOP Districts Lost,GOP Excluded,Connecticut,116,116th Congress (2018),PA Redraw,26.081736999526274,-5.660700607135977
2018,DE,D+6,0.44,0.3954140127388535,0.3954140127388535,"40% Excluded, Against GOP",0.4 GOP Districts Lost,GOP Excluded,Delaware,116,116th Congress (2018),PA Redraw,26.081736999526274,-5.660700607135977
2018,FL,R+2,0.52,0.25737160402326964,0.009532281630491468,"1% Excluded, Against GOP",0.26 GOP Districts Lost,GOP Excluded,Florida,116,116th Congress (2018),PA Redraw,26.081736999526274,-5.660700607135977
2018,HI,D+18,0.32,0.6311012235817576,0.3155506117908788,"32% Excluded, Against GOP",0.63 GOP Districts Lost,GOP Excluded,Hawaii,116,116th Congress (2018),PA Redraw,26.081736999526274,-5.660700607135977
2018,IL,D+7,0.43,1.5518256738293896,0.0862125374349661,"9% Excluded, Against GOP",1.55 GOP Districts Lost,GOP Excluded,Illinois,116,116th Congress (2018),PA Redraw,26.081736999526274,-5.660700607135977
2018,ME,D+3,0.47,0.2817044579447249,0.14085222897236244,"14% Excluded, Against GOP",0.28 GOP Districts Lost,GOP Excluded,Maine,116,116th Congress (2018),PA Redraw,26.081736999526274,-5.660700607135977
2018,MD,D+12,0.38,2.024107687972544,0.253013460996568,"25% Excluded, Against GOP",2.02 GOP Districts Lost,GOP Excluded,Maryland,116,116th Congress (2018),PA Redraw,26.081736999526274,-5.660700607135977
2018,MA,D+12,0.38,3.161217683484126,0.35124640927601397,"35% Excluded, Against GOP",3.16 GOP Districts Lost,GOP Excluded,Massachusetts,116,116th Congress (2018),PA Redraw,26.081736999526274,-5.660700607135977
2018,NV,D+1,0.49,0.23879106599079147,0.05969776649769787,"6% Excluded, Against GOP",0.24 GOP Districts Lost,GOP Excluded,Nevada ,116,116th Congress (2018),PA Redraw,26.081736999526274,-5.660700607135977
2018,NJ,D+7,0.43,0.8784946576614008,0.07320788813845007,"7% Excluded, Against GOP",0.88 GOP Districts Lost,GOP Excluded,New Jersey ,116,116th Congress (2018),PA Redraw,26.081736999526274,-5.660700607135977
2018,NM,D+3,0.47,0.5515723593363622,0.18385745311212073,"18% Excluded, Against GOP",0.55 GOP Districts Lost,GOP Excluded,New Mexico ,116,116th Congress (2018),PA Redraw,26.081736999526274,-5.660700607135977
2018,NY,D+12,0.38,2.5483382361856295,0.0943828976365048,"9% Excluded, Against GOP",2.55 GOP Districts Lost,GOP Excluded,New York ,116,116th Congress (2018),PA Redraw,26.081736999526274,-5.660700607135977
2018,OR,D+5,0.45,0.4827144028714452,0.09654288057428903,"10% Excluded, Against GOP",0.48 GOP Districts Lost,GOP Excluded,Oregon ,116,116th Congress (2018),PA Redraw,26.081736999526274,-5.660700607135977
2018,RI,D+10,0.4,0.7509646245297323,0.37548231226486617,"38% Excluded, Against GOP",0.75 GOP Districts Lost,GOP Excluded,Rhode Island ,116,116th Congress (2018),PA Redraw,26.081736999526274,-5.660700607135977
2018,VT,D+15,0.35,0.34555061179087876,0.34555061179087876,"35% Excluded, Against GOP",0.35 GOP Districts Lost,GOP Excluded,Vermont ,116,116th Congress (2018),PA Redraw,26.081736999526274,-5.660700607135977
2018,WA,D+7,0.43,0.9858347962979677,0.09858347962979677,"10% Excluded, Against GOP",0.99 GOP Districts Lost,GOP Excluded,Washington ,116,116th Congress (2018),PA Redraw,26.081736999526274,-5.660700607135977
2022,CA,D+14,0.36,10.358931222532117,0.19921021581792533,"20% Excluded, Against GOP",10.36 GOP Districts Lost,GOP Excluded,California,118,118th Congress (2022),2022 Redistricting,30.947012933233456,0.6439212830052672
2022,CO,D+3,0.47,0.18933355307429656,0.02366669413428707,"2% Excluded, Against GOP",0.19 GOP Districts Lost,GOP Excluded,Colorado,118,118th Congress (2022),2022 Redistricting,30.947012933233456,0.6439212830052672
2022,CT,D+7,0.43,1.4190958814819012,0.28381917629638026,"28% Excluded, Against GOP",1.42 GOP Districts Lost,GOP Excluded,Connecticut,118,118th Congress (2022),2022 Redistricting,30.947012933233456,0.6439212830052672
2022,DE,D+6,0.44,0.3954140127388535,0.3954140127388535,"40% Excluded, Against GOP",0.4 GOP Districts Lost,GOP Excluded,Delaware,118,118th Congress (2022),2022 Redistricting,30.947012933233456,0.6439212830052672
2022,HI,D+15,0.35,0.6911012235817575,0.34555061179087876,"35% Excluded, Against GOP",0.69 GOP Districts Lost,GOP Excluded,Hawaii,118,118th Congress (2022),2022 Redistricting,30.947012933233456,0.6439212830052672
2022,IL,D+7,0.43,3.1298605335811667,0.18410944315183334,"18% Excluded, Against GOP",3.13 GOP Districts Lost,GOP Excluded,Illinois,118,118th Congress (2022),2022 Redistricting,30.947012933233456,0.6439212830052672
2022,ME,D+1,0.49,0.1661583465975086,0.0830791732987543,"8% Excluded, Against GOP",0.17 GOP Districts Lost,GOP Excluded,Maine,118,118th Congress (2022),2022 Redistricting,30.947012933233456,0.6439212830052672
