Texas 26,R+12,Michael C. Burgess,Republican,2002,Incumbent re-elected.," Michael C. Burgess (Republican) 60.2%
Tim Barnwell (Democratic) 37.2%
Rich Haas (Libertarian) 2.5%"
Texas 27,R+1,Solomon Ortiz,Democratic,1982,Incumbent re-elected.," Solomon Ortiz (Democratic) 56.8%
Willie Vaden (Republican) 38.9%
Robert Powell (Libertarian) 4.3%"
Texas 28,R+1,Henry Cuellar,Democratic,2004,Incumbent re-elected.," Henry Cuellar (Democratic) 67.6%
Frank Enriquez (Democratic) 20.3%
Ron Avery (Constitution) 12.1%"
Texas 29,D+8,Gene Green,Democratic,1992,Incumbent re-elected.," Gene Green (Democratic) 73.5%
Eric Story (Republican) 24.4%
Clifford Lee Messina (Libertarian) 2.0%"
Texas 30,D+26,Eddie Bernice Johnson,Democratic,1992,Incumbent re-elected.," Eddie Bernice Johnson (Democratic) 80.2%
Wilson Aurbach (Republican) 17.6%
Ken Ashby (Libertarian) 2.2%"
Texas 31,R+15,John Carter,Republican,2002,Incumbent re-elected.," John Carter (Republican) 58.5%
Mary Beth Harrell (Democratic) 38.8%
Matt McAdoo (Libertarian) 2.7%"
Texas 32,R+11,Pete Sessions,Republican,1996,Incumbent re-elected.," Pete Sessions (Republican) 56.4%
Will Pryor (Democratic) 41.3%
John Hawley (Libertarian) 2.3%"
"
",,,,,,
"Utah
",,,,,,
Main article: ,,,,,,
2006 United States House of Representatives elections in Utah,,,,,,
"
See also: ",,,,,,
List of United States representatives from Utah,,,,,,
"
",,,,,,
District,,Incumbent,,,Results,Candidates
District,2004 CPVI,Representative,Party,"First
elected",,
Utah 1,R+26,Rob Bishop,Republican,2002,Incumbent re-elected.," Rob Bishop (Republican) 63.1%
Steven Olsen (Democratic) 32.4%
Mark Hudson (Constitution) 3.1%
Lynn Badler (Libertarian) 1.4%"
Utah 2,R+17,Jim Matheson,Democratic,2000,Incumbent re-elected.," Jim Matheson (Democratic) 59.0%
LaVar Christensen (Republican) 37.3%
David Perry (Constitution) 1.5%
Bob Brister (Green) 1.5%
Austin Sherwood Lett (Libertarian) 0.7%"
Utah 3,R+22,Chris Cannon,Republican,1996,Incumbent re-elected.," Chris Cannon (Republican) 57.7%
Christian Burridge (Democratic) 32.2%
Jim Noorlander (Constitution) 8.8%
Philip Hallman (Libertarian) 1.3%"
"
",,,,,,
"Vermont
",,,,,,
Main article: ,,,,,,
2006 United States House of Representatives election in Vermont,,,,,,
"
See also: ",,,,,,
List of United States representatives from Vermont,,,,,,
"
",,,,,,
District,,Incumbent,,,Results,Candidates
District,2004 CPVI,Representative,Party,"First
elected",,
Vermont at-large,D+8,Bernie Sanders,Independent,1990,"Retired to run for U.S. Senator.
New member elected.
Democratic gain."," Peter Welch (Democratic) 53.2%
Martha Rainville (Republican) 44.5%
Dennis Morrisseau (Independent) 0.5%
Jerry Trudell (Independent) 0.3%
Bruce Marshall (Green) 0.3%
Keith Stern (Independent) 0.3%
Jane Newton (Liberty Union) 0.2%
Chris Karr (Independent) 0.2%"
"
",,,,,,
"Virginia
",,,,,,
Main article: ,,,,,,
2006 United States House of Representatives elections in Virginia,,,,,,
"
See also: ",,,,,,
List of United States representatives from Virginia,,,,,,
"
",,,,,,
District,,Incumbent,,,Results,Candidates
District,2004 CPVI,Representative,Party,"First
elected",,
Virginia 1,R+9,Jo Ann Davis,Republican,2000,Incumbent re-elected.," Jo Ann Davis (Republican) 63.0%
Shawn Michael O'Donnell (Democratic) 35.5%
Marvin Pixton III (Independent) 1.4%"
Virginia 2,R+6,Thelma Drake,Republican,2004,Incumbent re-elected.," Thelma Drake (Republican) 51.3%
Phil Kellam (Democratic) 48.5%"
Virginia 3,D+18,Robert C. Scott,Democratic,1992,Incumbent re-elected., Robert C. Scott (Democratic) Unopposed
Virginia 4,R+5,Randy Forbes,Republican,2001,Incumbent re-elected.," Randy Forbes (Republican) 76.1%
Albert Burckard (Ind. Green) 23.4%"
Virginia 5,R+6,Virgil Goode,Republican,1996,Incumbent re-elected.," Virgil Goode (Republican) 59.1%
Al Weed (Democratic) 39.9%
Joseph Oddo (Ind. Green) 0.9%"
Virginia 6,R+11,Bob Goodlatte,Republican,1992,Incumbent re-elected.," Bob Goodlatte (Republican) 75.1%
Barbara Jean Pryor (Independent) 12.3%
Andre Peery (Independent) 12.1%"
Virginia 7,R+11,Eric Cantor,Republican,2000,Incumbent re-elected.," Eric Cantor (Republican) 63.9%
Jim Nachman (Democratic) 34.4%
Brad Blanton (Independent) 1.6%"
Virginia 8,D+14,Jim Moran,Democratic,1990,Incumbent re-elected.," Jim Moran (Democratic) 66.4%
Thomas O'Donoghue (Republican) 30.6%
Jim Hurysz (Independent) 2.8%"
Virginia 9,R+7,Rick Boucher,Democratic,1982,Incumbent re-elected.," Rick Boucher (Democratic) 67.8%
Bill Carrico (Republican) 32.2%"
Virginia 10,R+5,Frank Wolf,Republican,1980,Incumbent re-elected.," Frank Wolf (Republican) 57.3%
Judy Feder (Democratic) 41.0%
Bill Wood (Libertarian) 0.9%
Neeraj Nigam (Independent) 0.8%"
Virginia 11,R+1,Thomas M. Davis,Republican,1994,Incumbent re-elected.," Thomas M. Davis (Republican) 55.5%
Andrew Hurst (Democratic) 43.6%
Fernando Greco (Ind. Green) 0.9%"
"
",,,,,,
"Washington
",,,,,,
Main article: ,,,,,,
2006 United States House of Representatives elections in Washington,,,,,,
"
See also: ",,,,,,
List of United States representatives from Washington,,,,,,
"
",,,,,,
District,,Incumbent,,,Results,Candidates
District,2004 CPVI,Representative,Party,"First
elected",,
Washington 1,D+7,Jay Inslee,Democratic,1998,Incumbent re-elected.," Jay Inslee (Democratic) 67.7%
Larry Ishmael (Republican) 32.3%"
Washington 2,D+3,Rick Larsen,Democratic,2000,Incumbent re-elected.," Rick Larsen (Democratic) 64.2%
Doug Roulstone (Republican) 35.8%"
Washington 3,EVEN,Brian Baird,Democratic,1998,Incumbent re-elected.," Brian Baird (Democratic) 63.1%
Michael Messmore (Republican) 36.9%"
Washington 4,R+13,Doc Hastings,Republican,1994,Incumbent re-elected.," Doc Hastings (Republican) 59.9%
Richard Wright (Democratic) 40.1%"
Washington 5,R+7,Cathy McMorris,Republican,2004,Incumbent re-elected.," Cathy McMorris (Republican) 56.4%
Peter Goldmark (Democratic) 43.6%"
Washington 6,D+6,Norm Dicks,Democratic,1976,Incumbent re-elected.," Norm Dicks (Democratic) 70.6%
Doug Cloud (Republican) 29.4%"
Washington 7,D+30,Jim McDermott,Democratic,1988,Incumbent re-elected.," Jim McDermott (Democratic) 79.4%
Steve Beren (Republican) 15.7%
Linnea Noreen (Independent) 4.9%"
Washington 8,D+2,Dave Reichert,Republican,2004,Incumbent re-elected.," Dave Reichert (Republican) 51.5%
Darcy Burner (Democratic) 48.5%
Richard Todd (I/Write-in)"
Washington 9,D+6,Adam Smith,Democratic,1996,Incumbent re-elected.," Adam Smith (Democratic) 65.7%
Steve Cofchin (Republican) 34.3%"
"
",,,,,,
"West Virginia
",,,,,,
Main article: ,,,,,,
2006 United States House of Representatives elections in West Virginia,,,,,,
"
See also: ",,,,,,
List of United States representatives from West Virginia,,,,,,
"
",,,,,,
District,,Incumbent,,,Results,Candidates
District,2004 CPVI,Representative,Party,"First
elected",,
West Virginia 1,R+6,Alan Mollohan,Democratic,1982,Incumbent re-elected.," Alan Mollohan (Democratic) 64.3%
Christopher Wakim (Republican) 35.6%"
West Virginia 2,R+5,Shelley Capito,Republican,2000,Incumbent re-elected.," Shelley Capito (Republican) 57.2%
Mike Callaghan (Democratic) 42.8%"
West Virginia 3,EVEN,Nick Rahall,Democratic,1976,Incumbent re-elected.," Nick Rahall (Democratic) 69.4%
Kim Wolfe (Republican) 30.6%"
"
",,,,,,
"Wisconsin
",,,,,,
Main article: ,,,,,,
2006 United States House of Representatives elections in Wisconsin,,,,,,
"
See also: ",,,,,,
List of United States representatives from Wisconsin,,,,,,
"
",,,,,,
District,,Incumbent,,,Results,Candidates
District,2004 CPVI,Representative,Party,"First
elected",,
Wisconsin 1,R+2,Paul Ryan,Republican,1998,Incumbent re-elected.," Paul Ryan (Republican) 62.8%
Jeff Thomas (Democratic) 37.2%"
Wisconsin 2,D+13,Tammy Baldwin,Democratic,1998,Incumbent re-elected.," Tammy Baldwin (Democratic) 62.9%
Dave Magnum (Republican) 37.1%"
Wisconsin 3,D+3,Ron Kind,Democratic,1996,Incumbent re-elected.," Ron Kind (Democratic) 64.9%
Paul Nelson (Republican) 35.1%"
Wisconsin 4,D+20,Gwen Moore,Democratic,2004,Incumbent re-elected.," Gwen Moore (Democratic) 71.5%
Perfecto Rivera (Republican) 28.5%"
Wisconsin 5,R+12,Jim Sensenbrenner,Republican,1978,Incumbent re-elected.," Jim Sensenbrenner (Republican) 61.8%
Bryan Kennedy (Democratic) 35.7%
Bob Levis (Green) 1.4%
Robert R. Raymond (Independent) 1.1%"
Wisconsin 6,R+5,Tom Petri,Republican,1979,Incumbent re-elected., Tom Petri (Republican) Unopposed
Wisconsin 7,D+2,Dave Obey,Democratic,1969,Incumbent re-elected.," Dave Obey (Democratic) 62.2%
Nick Reid (Republican) 35.0%
Mike Miles (Green) 2.8%"
Wisconsin 8,EVEN,Mark Andrew Green,Republican,1998,"Retired to run for Governor.
New member elected.
Democratic gain."," Steve Kagen (Democratic) 51.1%
John Gard (Republican) 48.9%"
"
",,,,,,
"Wyoming
",,,,,,
Main article: ,,,,,,
2006 United States House of Representatives election in Wyoming,,,,,,
"
See also: ",,,,,,
List of United States representatives from Wyoming,,,,,,
"
",,,,,,
District,,Incumbent,,,Results,Candidates
District,2004 CPVI,Representative,Party,"First
elected",,
Wyoming at-large,R+19,Barbara Cubin,Republican,1994,Incumbent re-elected.," Barbara Cubin (Republican) 48.3%
Gary Trauner (Democratic) 47.8%
Thomas Rankin (Libertarian) 3.9%"
