year,ST,PVI,metric,dist_loss,porp_loss,porp_text,dist_text,lean,State,congress,Period,event,dist_loss_agg,dist_loss_net,status
2006,IA,D+1,0.49,0.5608514156597721,0.11217028313195444,"11% Excluded, Against GOP",0.56 GOP Districts Lost,GOP Excluded,Iowa,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672,Multi District
2006,ME,D+5,0.45,0.6679140127388535,0.3339570063694268,"33% Excluded, Against GOP",0.67 GOP Districts Lost,GOP Excluded,Maine,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672,Multi District
2006,MD,D+10,0.4,1.2305989160427198,0.15382486450533994,"15% Excluded, Against GOP",1.23 GOP Districts Lost,GOP Excluded,Maryland,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672,Multi District
2006,MA,D+15,0.35,3.459955506117909,0.3459955506117909,"35% Excluded, Against GOP",3.46 GOP Districts Lost,GOP Excluded,Massachusetts,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672,Multi District
2006,MN,D+3,0.47,0.07297118079650923,0.009121397599563652,"1% Excluded, Against GOP",0.07 GOP Districts Lost,GOP Excluded,Minnesota,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672,Multi District
2006,NV,D+1,0.49,0.14107409792557024,0.04702469930852341,"5% Excluded, Against GOP",0.14 GOP Districts Lost,GOP Excluded,Nevada ,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672,Multi District
2006,NH,D+2,0.48,0.30403984884919266,0.15201992442459633,"15% Excluded, Against GOP",0.3 GOP Districts Lost,GOP Excluded,New Hampshire ,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672,Multi District
2006,NJ,D+9,0.41,2.0802259837155104,0.16001738336273158,"16% Excluded, Against GOP",2.08 GOP Districts Lost,GOP Excluded,New Jersey ,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672,Multi District
2006,NM,D+1,0.49,0.2773120701261285,0.09243735670870948,"9% Excluded, Against GOP",0.28 GOP Districts Lost,GOP Excluded,New Mexico ,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672,Multi District
2006,NY,D+15,0.35,4.996527802883872,0.17229406216840934,"17% Excluded, Against GOP",5 GOP Districts Lost,GOP Excluded,New York ,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672,Multi District
2006,OR,D+3,0.47,0.5740490862741796,0.11480981725483592,"11% Excluded, Against GOP",0.57 GOP Districts Lost,GOP Excluded,Oregon ,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672,Multi District
2006,RI,D+15,0.35,0.6911012235817575,0.3455506117908788,"35% Excluded, Against GOP",0.69 GOP Districts Lost,GOP Excluded,Rhode Island ,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672,Multi District
2006,VT,D+8,0.42,0.4155506117908788,0.4155506117908788,"42% Excluded, Against GOP",0.42 GOP Districts Lost,GOP Excluded,Vermont ,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672,Single District
2006,WA,D+4,0.46,1.2486711725232036,0.13874124139146707,"14% Excluded, Against GOP",1.25 GOP Districts Lost,GOP Excluded,Washington ,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672,Multi District
2006,WI,D+2,0.48,0.4196842040422468,0.05246052550528085,"5% Excluded, Against GOP",0.42 GOP Districts Lost,GOP Excluded,Wisconsin ,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672,Multi District
2008,CA,D+8,0.42,4.633174889478261,0.08741839414109928,"9% Excluded, Against GOP",4.63 GOP Districts Lost,GOP Excluded,California,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Multi District
2008,CT,D+7,0.43,1.6401585000777268,0.3280317000155454,"33% Excluded, Against GOP",1.64 GOP Districts Lost,GOP Excluded,Connecticut,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Multi District
2008,DE,D+7,0.43,0.3854140127388535,0.3854140127388535,"39% Excluded, Against GOP",0.39 GOP Districts Lost,GOP Excluded,Delaware,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Single District
2008,HI,D+13,0.37,0.7311012235817576,0.3655506117908788,"37% Excluded, Against GOP",0.73 GOP Districts Lost,GOP Excluded,Hawaii,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Multi District
2008,IL,D+9,0.41,1.22909817526189,0.06468937764536263,"6% Excluded, Against GOP",1.23 GOP Districts Lost,GOP Excluded,Illinois,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Multi District
2008,IA,D+1,0.49,0.5608514156597721,0.11217028313195444,"11% Excluded, Against GOP",0.56 GOP Districts Lost,GOP Excluded,Iowa,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Multi District
2008,ME,D+6,0.44,0.6220294850303154,0.3110147425151577,"31% Excluded, Against GOP",0.62 GOP Districts Lost,GOP Excluded,Maine,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Multi District
2008,MD,D+9,0.41,1.2704623169906941,0.15880778962383674,"16% Excluded, Against GOP",1.27 GOP Districts Lost,GOP Excluded,Maryland,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Multi District
2008,MA,D+12,0.38,3.6066212364514754,0.3606621236451476,"36% Excluded, Against GOP",3.61 GOP Districts Lost,GOP Excluded,Massachusetts,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Multi District
2008,MI,D+5,0.45,0.4808509198788693,0.03205672799192462,"3% Excluded, Against GOP",0.48 GOP Districts Lost,GOP Excluded,Michigan,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Multi District
2008,MN,D+3,0.47,0.09552898166225844,0.011941122707782305,"1% Excluded, Against GOP",0.1 GOP Districts Lost,GOP Excluded,Minnesota,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Multi District
2008,NV,D+2,0.48,0.2874486691781537,0.09581622305938456,"10% Excluded, Against GOP",0.29 GOP Districts Lost,GOP Excluded,Nevada ,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Multi District
2008,NH,D+1,0.49,0.3240398488491927,0.16201992442459634,"16% Excluded, Against GOP",0.32 GOP Districts Lost,GOP Excluded,New Hampshire ,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Multi District
2008,NJ,D+7,0.43,1.3709526849106393,0.10545789883927996,"11% Excluded, Against GOP",1.37 GOP Districts Lost,GOP Excluded,New Jersey ,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Multi District
2008,NM,D+2,0.48,0.4683746887219538,0.1561248962406513,"16% Excluded, Against GOP",0.47 GOP Districts Lost,GOP Excluded,New Mexico ,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Multi District
2008,NY,D+12,0.38,3.9309206200367925,0.13554898689782044,"14% Excluded, Against GOP",3.93 GOP Districts Lost,GOP Excluded,New York ,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Multi District
2008,OR,D+4,0.46,0.627915032297095,0.125583006459419,"13% Excluded, Against GOP",0.63 GOP Districts Lost,GOP Excluded,Oregon ,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Multi District
2008,RI,D+11,0.39,0.7711012235817576,0.3855506117908788,"39% Excluded, Against GOP",0.77 GOP Districts Lost,GOP Excluded,Rhode Island ,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Multi District
2008,VT,D+13,0.37,0.3655506117908788,0.3655506117908788,"37% Excluded, Against GOP",0.37 GOP Districts Lost,GOP Excluded,Vermont ,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Single District
2008,WA,D+4,0.46,1.227874179109255,0.13643046434547276,"14% Excluded, Against GOP",1.23 GOP Districts Lost,GOP Excluded,Washington ,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Multi District
2008,WI,D+3,0.47,0.2598881915109885,0.032486023938873565,"3% Excluded, Against GOP",0.26 GOP Districts Lost,GOP Excluded,Wisconsin ,111,111th Congress (2008),2008 Election,24.889356906798593,-5.894438095355593,Multi District
2010,CA,D+8,0.42,4.633174889478261,0.08741839414109928,"9% Excluded, Against GOP",4.63 GOP Districts Lost,GOP Excluded,California,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Multi District
2010,CT,D+7,0.43,1.6401585000777268,0.3280317000155454,"33% Excluded, Against GOP",1.64 GOP Districts Lost,GOP Excluded,Connecticut,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Multi District
2010,DE,D+7,0.43,0.3854140127388535,0.3854140127388535,"39% Excluded, Against GOP",0.39 GOP Districts Lost,GOP Excluded,Delaware,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Single District
2010,HI,D+13,0.37,0.7311012235817576,0.3655506117908788,"37% Excluded, Against GOP",0.73 GOP Districts Lost,GOP Excluded,Hawaii,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Multi District
2010,IL,D+9,0.41,1.22909817526189,0.06468937764536263,"6% Excluded, Against GOP",1.23 GOP Districts Lost,GOP Excluded,Illinois,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Multi District
2010,IA,D+1,0.49,0.5608514156597721,0.11217028313195444,"11% Excluded, Against GOP",0.56 GOP Districts Lost,GOP Excluded,Iowa,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Multi District
2010,ME,D+6,0.44,0.6220294850303154,0.3110147425151577,"31% Excluded, Against GOP",0.62 GOP Districts Lost,GOP Excluded,Maine,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Multi District
2010,MD,D+9,0.41,1.2704623169906941,0.15880778962383674,"16% Excluded, Against GOP",1.27 GOP Districts Lost,GOP Excluded,Maryland,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Multi District
2010,MA,D+12,0.38,3.6066212364514754,0.3606621236451476,"36% Excluded, Against GOP",3.61 GOP Districts Lost,GOP Excluded,Massachusetts,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Multi District
2010,MI,D+5,0.45,0.4808509198788693,0.03205672799192462,"3% Excluded, Against GOP",0.48 GOP Districts Lost,GOP Excluded,Michigan,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Multi District
2010,MN,D+3,0.47,0.09552898166225844,0.011941122707782305,"1% Excluded, Against GOP",0.1 GOP Districts Lost,GOP Excluded,Minnesota,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Multi District
2010,NV,D+2,0.48,0.2874486691781537,0.09581622305938456,"10% Excluded, Against GOP",0.29 GOP Districts Lost,GOP Excluded,Nevada ,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Multi District
2010,NH,D+1,0.49,0.3240398488491927,0.16201992442459634,"16% Excluded, Against GOP",0.32 GOP Districts Lost,GOP Excluded,New Hampshire ,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Multi District
2010,NJ,D+7,0.43,1.3709526849106393,0.10545789883927996,"11% Excluded, Against GOP",1.37 GOP Districts Lost,GOP Excluded,New Jersey ,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Multi District
2010,NM,D+2,0.48,0.4683746887219538,0.1561248962406513,"16% Excluded, Against GOP",0.47 GOP Districts Lost,GOP Excluded,New Mexico ,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Multi District
2010,NY,D+12,0.38,3.9309206200367925,0.13554898689782044,"14% Excluded, Against GOP",3.93 GOP Districts Lost,GOP Excluded,New York ,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Multi District
2010,OR,D+4,0.46,0.627915032297095,0.125583006459419,"13% Excluded, Against GOP",0.63 GOP Districts Lost,GOP Excluded,Oregon ,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Multi District
2010,RI,D+11,0.39,0.7711012235817576,0.3855506117908788,"39% Excluded, Against GOP",0.77 GOP Districts Lost,GOP Excluded,Rhode Island ,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Multi District
2010,VT,D+13,0.37,0.3655506117908788,0.3655506117908788,"37% Excluded, Against GOP",0.37 GOP Districts Lost,GOP Excluded,Vermont ,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Single District
2010,WA,D+4,0.46,1.227874179109255,0.13643046434547276,"14% Excluded, Against GOP",1.23 GOP Districts Lost,GOP Excluded,Washington ,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Multi District
2010,WI,D+3,0.47,0.2598881915109885,0.032486023938873565,"3% Excluded, Against GOP",0.26 GOP Districts Lost,GOP Excluded,Wisconsin ,112,112th Congress (2010),No Change Since Last Election,24.889356906798593,-5.894438095355593,Multi District
2012,CA,D+9,0.41,7.948890994679415,0.14997907537130972,"15% Excluded, Against GOP",7.95 GOP Districts Lost,GOP Excluded,California,113,113th Congress (2012),2012 Election and Redistricting,28.31395507478092,-6.447590247916081,Multi District
2012,CO,D+1,0.49,0.2160766137697241,0.030868087681389163,"3% Excluded, Against GOP",0.22 GOP Districts Lost,GOP Excluded,Colorado,113,113th Congress (2012),2012 Election and Redistricting,28.31395507478092,-6.447590247916081,Multi District
2012,CT,D+7,0.43,1.652285979174135,0.33045719583482697,"33% Excluded, Against GOP",1.65 GOP Districts Lost,GOP Excluded,Connecticut,113,113th Congress (2012),2012 Election and Redistricting,28.31395507478092,-6.447590247916081,Multi District
2012,DE,D+8,0.42,0.4155506117908788,0.4155506117908788,"42% Excluded, Against GOP",0.42 GOP Districts Lost,GOP Excluded,Delaware,113,113th Congress (2012),2012 Election and Redistricting,28.31395507478092,-6.447590247916081,Single District
2012,HI,D+20,0.3,0.5911012235817575,0.2955506117908788,"30% Excluded, Against GOP",0.59 GOP Districts Lost,GOP Excluded,Hawaii,113,113th Congress (2012),2012 Election and Redistricting,28.31395507478092,-6.447590247916081,Multi District
2012,IL,D+8,0.42,2.2762505036600658,0.1264583613144481,"13% Excluded, Against GOP",2.28 GOP Districts Lost,GOP Excluded,Illinois,113,113th Congress (2012),2012 Election and Redistricting,28.31395507478092,-6.447590247916081,Multi District
2012,IA,D+1,0.49,0.4430216515928565,0.11075541289821413,"11% Excluded, Against GOP",0.44 GOP Districts Lost,GOP Excluded,Iowa,113,113th Congress (2012),2012 Election and Redistricting,28.31395507478092,-6.447590247916081,Multi District
2012,ME,D+6,0.44,0.5368409343715239,0.268420467185762,"27% Excluded, Against GOP",0.54 GOP Districts Lost,GOP Excluded,Maine,113,113th Congress (2012),2012 Election and Redistricting,28.31395507478092,-6.447590247916081,Multi District
2012,MD,D+10,0.4,2.0367442870245696,0.2545930358780712,"25% Excluded, Against GOP",2.04 GOP Districts Lost,GOP Excluded,Maryland,113,113th Congress (2012),2012 Election and Redistricting,28.31395507478092,-6.447590247916081,Multi District
2012,MA,D+10,0.4,3.1477468147656675,0.3497496460850742,"35% Excluded, Against GOP",3.15 GOP Districts Lost,GOP Excluded,Massachusetts,113,113th Congress (2012),2012 Election and Redistricting,28.31395507478092,-6.447590247916081,Multi District
2012,NV,D+2,0.48,0.5162193222072646,0.12905483055181616,"13% Excluded, Against GOP",0.52 GOP Districts Lost,GOP Excluded,Nevada ,113,113th Congress (2012),2012 Election and Redistricting,28.31395507478092,-6.447590247916081,Multi District
2012,NH,D+1,0.49,0.13464213854555904,0.06732106927277952,"7% Excluded, Against GOP",0.13 GOP Districts Lost,GOP Excluded,New Hampshire ,113,113th Congress (2012),2012 Election and Redistricting,28.31395507478092,-6.447590247916081,Multi District
2012,NJ,D+6,0.44,1.077780961056848,0.08981508008807068,"9% Excluded, Against GOP",1.08 GOP Districts Lost,GOP Excluded,New Jersey ,113,113th Congress (2012),2012 Election and Redistricting,28.31395507478092,-6.447590247916081,Multi District
2012,NM,D+4,0.46,0.5215723593363624,0.17385745311212078,"17% Excluded, Against GOP",0.52 GOP Districts Lost,GOP Excluded,New Mexico ,113,113th Congress (2012),2012 Election and Redistricting,28.31395507478092,-6.447590247916081,Multi District
2012,NY,D+11,0.39,4.1265485127898724,0.15283513010332858,"15% Excluded, Against GOP",4.13 GOP Districts Lost,GOP Excluded,New York ,113,113th Congress (2012),2012 Election and Redistricting,28.31395507478092,-6.447590247916081,Multi District
2012,OR,D+5,0.45,0.5063071507903092,0.10126143015806184,"10% Excluded, Against GOP",0.51 GOP Districts Lost,GOP Excluded,Oregon ,113,113th Congress (2012),2012 Election and Redistricting,28.31395507478092,-6.447590247916081,Multi District
2012,RI,D+11,0.39,0.7711012235817576,0.3855506117908788,"39% Excluded, Against GOP",0.77 GOP Districts Lost,GOP Excluded,Rhode Island ,113,113th Congress (2012),2012 Election and Redistricting,28.31395507478092,-6.447590247916081,Multi District
2012,VT,D+16,0.34,0.3355506117908788,0.3355506117908788,"34% Excluded, Against GOP",0.34 GOP Districts Lost,GOP Excluded,Vermont ,113,113th Congress (2012),2012 Election and Redistricting,28.31395507478092,-6.447590247916081,Single District
2012,WA,D+5,0.45,1.0597231802714728,0.10597231802714728,"11% Excluded, Against GOP",1.06 GOP Districts Lost,GOP Excluded,Washington ,113,113th Congress (2012),2012 Election and Redistricting,28.31395507478092,-6.447590247916081,Multi District
2014,CA,D+9,0.41,7.948890994679415,0.14997907537130972,"15% Excluded, Against GOP",7.95 GOP Districts Lost,GOP Excluded,California,114,114th Congress (2014),No Change Since Last Election,28.31395507478092,-6.447590247916081,Multi District
2014,CO,D+1,0.49,0.2160766137697241,0.030868087681389163,"3% Excluded, Against GOP",0.22 GOP Districts Lost,GOP Excluded,Colorado,114,114th Congress (2014),No Change Since Last Election,28.31395507478092,-6.447590247916081,Multi District
2014,CT,D+7,0.43,1.652285979174135,0.33045719583482697,"33% Excluded, Against GOP",1.65 GOP Districts Lost,GOP Excluded,Connecticut,114,114th Congress (2014),No Change Since Last Election,28.31395507478092,-6.447590247916081,Multi District
2014,DE,D+8,0.42,0.4155506117908788,0.4155506117908788,"42% Excluded, Against GOP",0.42 GOP Districts Lost,GOP Excluded,Delaware,114,114th Congress (2014),No Change Since Last Election,28.31395507478092,-6.447590247916081,Single District
2014,HI,D+20,0.3,0.5911012235817575,0.2955506117908788,"30% Excluded, Against GOP",0.59 GOP Districts Lost,GOP Excluded,Hawaii,114,114th Congress (2014),No Change Since Last Election,28.31395507478092,-6.447590247916081,Multi District
2014,IL,D+8,0.42,2.2762505036600658,0.1264583613144481,"13% Excluded, Against GOP",2.28 GOP Districts Lost,GOP Excluded,Illinois,114,114th Congress (2014),No Change Since Last Election,28.31395507478092,-6.447590247916081,Multi District
2014,IA,D+1,0.49,0.4430216515928565,0.11075541289821413,"11% Excluded, Against GOP",0.44 GOP Districts Lost,GOP Excluded,Iowa,114,114th Congress (2014),No Change Since Last Election,28.31395507478092,-6.447590247916081,Multi District
2014,ME,D+6,0.44,0.5368409343715239,0.268420467185762,"27% Excluded, Against GOP",0.54 GOP Districts Lost,GOP Excluded,Maine,114,114th Congress (2014),No Change Since Last Election,28.31395507478092,-6.447590247916081,Multi District
2014,MD,D+10,0.4,2.0367442870245696,0.2545930358780712,"25% Excluded, Against GOP",2.04 GOP Districts Lost,GOP Excluded,Maryland,114,114th Congress (2014),No Change Since Last Election,28.31395507478092,-6.447590247916081,Multi District
2014,MA,D+10,0.4,3.1477468147656675,0.3497496460850742,"35% Excluded, Against GOP",3.15 GOP Districts Lost,GOP Excluded,Massachusetts,114,114th Congress (2014),No Change Since Last Election,28.31395507478092,-6.447590247916081,Multi District
2014,NV,D+2,0.48,0.5162193222072646,0.12905483055181616,"13% Excluded, Against GOP",0.52 GOP Districts Lost,GOP Excluded,Nevada ,114,114th Congress (2014),No Change Since Last Election,28.31395507478092,-6.447590247916081,Multi District
2014,NH,D+1,0.49,0.13464213854555904,0.06732106927277952,"7% Excluded, Against GOP",0.13 GOP Districts Lost,GOP Excluded,New Hampshire ,114,114th Congress (2014),No Change Since Last Election,28.31395507478092,-6.447590247916081,Multi District
2014,NJ,D+6,0.44,1.077780961056848,0.08981508008807068,"9% Excluded, Against GOP",1.08 GOP Districts Lost,GOP Excluded,New Jersey ,114,114th Congress (2014),No Change Since Last Election,28.31395507478092,-6.447590247916081,Multi District
2014,NM,D+4,0.46,0.5215723593363624,0.17385745311212078,"17% Excluded, Against GOP",0.52 GOP Districts Lost,GOP Excluded,New Mexico ,114,114th Congress (2014),No Change Since Last Election,28.31395507478092,-6.447590247916081,Multi District
2014,NY,D+11,0.39,4.1265485127898724,0.15283513010332858,"15% Excluded, Against GOP",4.13 GOP Districts Lost,GOP Excluded,New York ,114,114th Congress (2014),No Change Since Last Election,28.31395507478092,-6.447590247916081,Multi District
2014,OR,D+5,0.45,0.5063071507903092,0.10126143015806184,"10% Excluded, Against GOP",0.51 GOP Districts Lost,GOP Excluded,Oregon ,114,114th Congress (2014),No Change Since Last Election,28.31395507478092,-6.447590247916081,Multi District
2014,RI,D+11,0.39,0.7711012235817576,0.3855506117908788,"39% Excluded, Against GOP",0.77 GOP Districts Lost,GOP Excluded,Rhode Island ,114,114th Congress (2014),No Change Since Last Election,28.31395507478092,-6.447590247916081,Multi District
2014,VT,D+16,0.34,0.3355506117908788,0.3355506117908788,"34% Excluded, Against GOP",0.34 GOP Districts Lost,GOP Excluded,Vermont ,114,114th Congress (2014),No Change Since Last Election,28.31395507478092,-6.447590247916081,Single District
2014,WA,D+5,0.45,1.0597231802714728,0.10597231802714728,"11% Excluded, Against GOP",1.06 GOP Districts Lost,GOP Excluded,Washington ,114,114th Congress (2014),No Change Since Last Election,28.31395507478092,-6.447590247916081,Multi District
2016,CA,D+12,0.38,9.121053719298473,0.17209535319431082,"17% Excluded, Against GOP",9.12 GOP Districts Lost,GOP Excluded,California,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540148,Multi District
2016,CO,D+1,0.49,0.3213957498482358,0.045913678549747976,"5% Excluded, Against GOP",0.32 GOP Districts Lost,GOP Excluded,Colorado,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540148,Multi District
2016,CT,D+6,0.44,1.554284432140693,0.3108568864281386,"31% Excluded, Against GOP",1.55 GOP Districts Lost,GOP Excluded,Connecticut,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540148,Multi District
2016,DE,D+6,0.44,0.3954140127388535,0.3954140127388535,"40% Excluded, Against GOP",0.4 GOP Districts Lost,GOP Excluded,Delaware,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540148,Single District
2016,FL,R+2,0.52,0.25737160402326964,0.009532281630491468,"1% Excluded, Against GOP",0.26 GOP Districts Lost,GOP Excluded,Florida,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540148,Multi District
2016,HI,D+18,0.32,0.6311012235817576,0.3155506117908788,"32% Excluded, Against GOP",0.63 GOP Districts Lost,GOP Excluded,Hawaii,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540148,Multi District
2016,IL,D+7,0.43,1.5518256738293896,0.0862125374349661,"9% Excluded, Against GOP",1.55 GOP Districts Lost,GOP Excluded,Illinois,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540148,Multi District
2016,ME,D+3,0.47,0.2817044579447249,0.14085222897236244,"14% Excluded, Against GOP",0.28 GOP Districts Lost,GOP Excluded,Maine,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540148,Multi District
2016,MD,D+12,0.38,2.0241076879725437,0.25301346099656796,"25% Excluded, Against GOP",2.02 GOP Districts Lost,GOP Excluded,Maryland,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540148,Multi District
2016,MA,D+12,0.38,3.1612176834841264,0.351246409276014,"35% Excluded, Against GOP",3.16 GOP Districts Lost,GOP Excluded,Massachusetts,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540148,Multi District
2016,NV,D+1,0.49,0.2387910659907915,0.059697766497697875,"6% Excluded, Against GOP",0.24 GOP Districts Lost,GOP Excluded,Nevada ,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540148,Multi District
2016,NH,R+0,0.5,0.0074441687344912735,0.0037220843672456367,"0% Excluded, Against GOP",0.01 GOP Districts Lost,GOP Excluded,New Hampshire ,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540148,Multi District
2016,NJ,D+7,0.43,0.8784946576614008,0.07320788813845007,"7% Excluded, Against GOP",0.88 GOP Districts Lost,GOP Excluded,New Jersey ,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540148,Multi District
2016,NM,D+3,0.47,0.5515723593363622,0.18385745311212076,"18% Excluded, Against GOP",0.55 GOP Districts Lost,GOP Excluded,New Mexico ,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540148,Multi District
2016,NY,D+12,0.38,2.548338236185629,0.0943828976365048,"9% Excluded, Against GOP",2.55 GOP Districts Lost,GOP Excluded,New York ,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540148,Multi District
2016,OR,D+5,0.45,0.4827144028714452,0.09654288057428903,"10% Excluded, Against GOP",0.48 GOP Districts Lost,GOP Excluded,Oregon ,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540148,Multi District
2016,RI,D+10,0.4,0.7509646245297323,0.37548231226486617,"38% Excluded, Against GOP",0.75 GOP Districts Lost,GOP Excluded,Rhode Island ,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540148,Multi District
2016,VT,D+15,0.35,0.3455506117908788,0.3455506117908788,"35% Excluded, Against GOP",0.35 GOP Districts Lost,GOP Excluded,Vermont ,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540148,Single District
2016,WA,D+7,0.43,0.9858347962979676,0.09858347962979676,"10% Excluded, Against GOP",0.99 GOP Districts Lost,GOP Excluded,Washington ,115,115th Congress (2016),2016 Election and FL/NC/VA redraw,26.08918116826077,-7.197516446540148,Multi District
2018,CA,D+12,0.38,9.121053719298473,0.17209535319431082,"17% Excluded, Against GOP",9.12 GOP Districts Lost,GOP Excluded,California,116,116th Congress (2018),PA Redraw,26.08173699952627,-5.660700607135977,Multi District
2018,CO,D+1,0.49,0.3213957498482358,0.045913678549747976,"5% Excluded, Against GOP",0.32 GOP Districts Lost,GOP Excluded,Colorado,116,116th Congress (2018),PA Redraw,26.08173699952627,-5.660700607135977,Multi District
2018,CT,D+6,0.44,1.554284432140693,0.3108568864281386,"31% Excluded, Against GOP",1.55 GOP Districts Lost,GOP Excluded,Connecticut,116,116th Congress (2018),PA Redraw,26.08173699952627,-5.660700607135977,Multi District
2018,DE,D+6,0.44,0.3954140127388535,0.3954140127388535,"40% Excluded, Against GOP",0.4 GOP Districts Lost,GOP Excluded,Delaware,116,116th Congress (2018),PA Redraw,26.08173699952627,-5.660700607135977,Single District
